,All My Rowdy Friends,"Williams, Hank Jr.",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Are Coming Over,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Williams, Hank Jr.",,,,,,,,,,,,
,Have Settled Down,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Aoki, Steve & Lauren",,,,,,,,,,,,
,,Jauregui,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Icona Pop,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Vamps, The & Matoma",,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Night All Day,Children's Songs,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Night Long,Buckcherry,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Burke, Alexandra",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Evans, Faith",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Montgomery Gentry,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Rainbow,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Richie, Lionel",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Walsh, Joe",,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Nighter Comin',"Gill, Vince",,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Of Me,"Legend, John",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page,www.excessskaraoke.com,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,"All That Matters Parnell, Lee Roy",,,,,,,,,,,,,
,Anymore,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All That She Wants,,,,,,,,,,,,,
,"All That You Could BeRogers, Kenny",,,,,,,,,,,,,
,All That's LeftThrice,,,,,,,,,,,,,
,"Osment, Emily",,,,,,,,,,,,,
,"Overstreet, Paul",,,,,,,,,,,,,
,All The Gold In California,,,,,,,,,,,,,
,"Gatlin, Larry & The Gatlin",,,,,,,,,,,,,
,Brothers,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Good Ones Are Tillis, Pam",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Gone,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Love In The Warwick, Dionne",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,World,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Lovers Minogue, Kylie",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Loving & The Allen, Deborah",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Hurting Too,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All the Madmen Bowie, David",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Man That I Need Houston, Whitney",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Pretty Little Children's Songs,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Horses,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Right Moves OneRepublic,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Right Places Heckendorf, Zach",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Roads Williams, Hank Jr.",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Same Sick Puppies,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Small Things Blink 182,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All the Stars Lamar, Kendrick & SZA",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Stars Black Panther Kendrick,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Lamar & SZA,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All the Things (Your Man Joe,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Won't Do),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Things She Said T.A.T.U.,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Things You Are Vaughan, Sarah",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Time Greene, Jack",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Times I Cried Spiteri, Sharleen",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All The Way David, Craig",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sinatra, Frank",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Wrong Places Example,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All The Young Dudes Mott The Hoople,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Thee Above (feat Plies,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Kevin Gates),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"All These Things That Killers, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,I've Done,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All These Years Sawyer Brown,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All Things Considered Yankee Grey,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,All This Love DeBarge,,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,Almaz,"Crawford, Randy",,,,,,,,,,,,
,Almost,Bowling For Soup,,,,,,,,,,,,
,,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost A Memory Now,Blackhawk,,,,,,,,,,,,
,Almost Always True,"Presley, Elvis",,,,,,,,,,,,
,Almost Cut My Hair,"Crosby, Stills, Nash &",,,,,,,,,,,,
,,Young,,,,,,,,,,,,
,,Brandy,,,,,,,,,,,,
,,"Wills, Mark",,,,,,,,,,,,
,Almost Easy,Avenged Sevenfold,,,,,,,,,,,,
,Almost Goodbye,"Chesnutt, Mark",,,,,,,,,,,,
,,"Goodrem, Delta & Brian",,,,,,,,,,,,
,,McFadden,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Home,"Carey, Mariah",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Carpenter, Mary Chapin",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Morgan, Craig",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost In Love,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost is Never Enough,"Grande, Ariana",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Like Being In,Musical/Brigadoon,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Love,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Sinatra, Frank",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Lover,"Fine Frenzy, A",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Over You,"Easton, Sheena",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"McCann, Lila",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Paradise,"Duets/Wilson, Ann & Mike",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Reno,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Perfect,"Hill, Ingram",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Almost Persuaded,,,,,,,,,,,,,
,,"Houston, David",,,,,,,,,,,,
,,"Wynette, Tammy",,,,,,,,,,,,
,Almost There,Level 42,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Nolen, Gabbie",,,,,,,,,,,,
,,"Williams, Andy",,,,,,,,,,,,
,Aloha Oe,"Williams, Andy",,,,,,,,,,,,
,Alone,"Bee Gees, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Evans, Sara",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Heart,,,,,,,,,,,,
,,"Holmes, Monty",,,,,,,,,,,,
,,Musical/Glee,,,,,,,,,,,,
,,"Ware, Jessie",,,,,,,,,,,,
,,"Williams, Holly",,,,,,,,,,,,
,,Dokken,,,,,,,,,,,,
,,"Reid, Alyssa & Rump",,,,,,,,,,,,
,,Shakers,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Reid, Alyssa feat. P Reign",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Alone Again (Naturally),"O'Sullivan, Gilbert",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page,www.excessskaraoke.com,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,Always Look On The Monty Python,,,,,,,,,,,,,
,Bright Side Of Life,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Musical/Spamalot,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always On My Mind Nelson, Willie",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Pet Shop Boys, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Presley, Elvis",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SWV,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always On The Run Kravitz, Lenny",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always On Time Ja Rule & Ashanti,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always Remember Us Musical/A Star Is Born,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,This Way,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Musical/A Star Is,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Born/Lady Gaga,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always Right Behind Kooks, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,You,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always Something There Naked Eyes,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,To Remind Me,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Shapiro, Helen",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always Summer Yellowcard,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always The Last To Del Amitri,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Know,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always The Love Songs Young, Eli, Band",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always There For You Stryper,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always Was Tippin, Aaron",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always Where I Need To Kooks, The",,,,,,,,,,,,,
,Be,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Always Will Wynonna,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Always You Paige, Jennifer",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Alyssa Lies Carroll, Jason Michael",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Alyssa Milano Sodium,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Am I Blue Strait, George",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Waters, Ethel",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Am I Losing You Reeves, Jim",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Am I Ready Presley, Elvis",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Am I That Easy To Forget Davis, Skeeter",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Humperdinck, Engelbert",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Am I The Only One Bentley, Dierks",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Am I Wrong Nico & Vinz,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,AM Radio Everclear,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"AM To PM Milian, Christina",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amalfi Hooverphonic,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amanda Boston,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Jennings, Waylon",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Williams, Don",,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,American Boy,Estelle & Kanye West,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Isaak, Chris",,,,,,,,,,,,
,American Child,"Vassar, Phil",,,,,,,,,,,,
,American Daydream,Electric Guest,,,,,,,,,,,,
,American Dream,"Nitty Gritty Dirt Band, The",,,,,,,,,,,,
,American Girl,"McKee, Bonnie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Petty, Tom & The",,,,,,,,,,,,
,,Heartbreakers,,,,,,,,,,,,
,,Counting Crows,,,,,,,,,,,,
,American Heart,"Hill, Faith",,,,,,,,,,,,
,American Honey,Lady Antebellum,,,,,,,,,,,,
,American Honky Tonk,"Brooks, Garth",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Idiot,Green Day,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Kids,"Chesney, Kenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Life,Madonna,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Made,"Oak Ridge Boys, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Oxygen,Rihanna,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Pie,Madonna,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"McLean, Don",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Radio,Carolina Rain,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Ride,"Keith, Toby",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Saturday Night,"Paisley, Brad",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Scandal,"McBryde, Ashley",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Scandal (Inst),"McBryde, Ashley",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Soldier,"Keith, Toby",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Soul,U2,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Soul,U2,,,,,,,,,,,,
,,,,,,,,,,,,,,
,(instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Spirit,"Rhett, Thomas",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Trilogy,"Presley, Elvis",,,,,,,,,,,,
,,,,,,,,,,,,,,
,American Woman,"Guess Who, The",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Kravitz, Lenny",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Americana,"Bandy, Moe",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Americana Gold,"Patin, Rick",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Americanos,"Johnson, Holly",,,,,,,,,,,,
,,,,,,,,,,,,,,
,America's Suitehearts,Fall Out Boy,,,,,,,,,,,,
,,,,,,,,,,,,,,
,America's Sweetheart,"King, Elle",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"King, Ellie",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amie,Pure Prairie League,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amigo's Guitar,"Wells, Kitty",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amish Paradise,"Yankovic, "" Weird Al""",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Amnesia,5 Seconds Of Summer,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Cherish,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page,www.excessskaraoke.com,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,"And Your Bird Can Sing Beatles, The",,,,,,,,,,,,,
,"Andy Warhol Bowie, David",,,,,,,,,,,,,
,Aneurysm Nirvana,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Angel Aerosmith,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Akon,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Baker, Anita",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Bedingfield, Natasha",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Corrs, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Fifth Harmony,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Hendrix, Jimi",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Madonna,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"McLachlan, Sarah",,,,,,,,,,,,,
,"Perez, Amanda",,,,,,,,,,,,,
,Pharrell,,,,,,,,,,,,,
,"Presley, Elvis",,,,,,,,,,,,,
,"Richie, Lionel",,,,,,,,,,,,,
,Shaggy,,,,,,,,,,,,,
,"Stewart, Rod",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Angel Baby Rosie & The Originals,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Angel Band Christian/Story, Carl",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Angel Boy McGraw, Tim",,,,,,,,,,,,,
,Angel Eyes Abba,,,,,,,,,,,,,
,"Ferry, Bryan",,,,,,,,,,,,,
,"Healey, Jeff, Band",,,,,,,,,,,,,
,Love & Theft,,,,,,,,,,,,,
,Standards/Traditional,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Angel Face Glitter Band,,,,,,,,,,,,,
,Angel Fingers Wizzard,,,,,,,,,,,,,
,"Angel Flying Too Close Nelson, Willie",,,,,,,,,,,,,
,To The Ground,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,(Live Version),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Angel In Blue Jeans Train,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Brandy,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Angel In The Night Basshunter,,,,,,,,,,,,,
,Angel Of Harlem U2,,,,,,,,,,,,,
,Angel Of Mine Eternal,,,,,,,,,,,,,
,Monica,,,,,,,,,,,,,
,Angel Of Music Musical/Phantom Of The,,,,,,,,,,,,,
,Opera,,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,angry chair,Alice In Chains,,,,,,,,,,,,
,Angry Eyes,Loggins & Messina,,,,,,,,,,,,
,Angry Inch,Hedwig & the Angry Inch,,,,,,,,,,,,
,Angry Johnny,Poe,,,,,,,,,,,,
,Angry Mob,Kaiser Chiefs,,,,,,,,,,,,
,Animal,Def Leppard,,,,,,,,,,,,
,,"Maynard, Conor & Wiley",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Neon Trees,,,,,,,,,,,,
,,Pearl Jam,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Animal (F### Like A,W.A.S.P.,,,,,,,,,,,,
,Beast),,,,,,,,,,,,,
,Animal Crackers In My,"Musical/Temple, Shirley",,,,,,,,,,,,
,Soup,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Temple, Shirley",,,,,,,,,,,,
,Animal I Have Become,,,,,,,,,,,,,
,,Three Days Grace,,,,,,,,,,,,
,,Suede,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Animal Song, The",Savage Garden,,,,,,,,,,,,
,Animal Style,"Clyro, Biffy",,,,,,,,,,,,
,Animals,Maroon 5,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Nickelback,,,,,,,,,,,,
,Ann,"Overstreet, Tommy",,,,,,,,,,,,
,Anna Go To Him,"Beatles, The",,,,,,,,,,,,
,Anna Molly,Incubus,,,,,,,,,,,,
,Anna Sun,Walk The Moon,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Annie,Musical/Annie,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Annie, I'm Not Your",Kid Creole & The,,,,,,,,,,,,
,Daddy,Coconuts,,,,,,,,,,,,
,Annie's Song,"Denver, John",,,,,,,,,,,,
,"Anniversary Song, The","Shore, Dinah",,,,,,,,,,,,
,,Standards/Traditional,,,,,,,,,,,,
,Anniversary Waltz,Standards/Traditional,,,,,,,,,,,,
,Anonymous,"Valentino, Bobby &",,,,,,,,,,,,
,,Timbaland,,,,,,,,,,,,
,Another Brick In The,Pink Floyd,,,,,,,,,,,,
,Wall,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Another Chance At Love,"Lynne, Shelby",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Another Day,Lemar,,,,,,,,,,,,
,,"McCartney, Paul & Wings",,,,,,,,,,,,
,,Musical/Rent,,,,,,,,,,,,
,,Dakota Moon,,,,,,,,,,,,
,,Brandy,,,,,,,,,,,,
,,"Collins, Phil",,,,,,,,,,,,
,Another Day of Sun,,,,,,,,,,,,,
,,La La Land,,,,,,,,,,,,
,Another Dick With No,,,,,,,,,,,,,
,,"Bloodhound Gang, The",,,,,,,,,,,,
,Balls,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page,www.excessskaraoke.com,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,Answerphone Banx & Ranx,,,,,,,,,,,,,
,Answerphone feat Ella Banx And Ranx,,,,,,,,,,,,,
,Eyre,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Ant Music,,,,,,,,,,,,,
,Anthem,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Filo & Perry & Eric,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Lumiere,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Musical/Chess,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Anthem Of Our Dying Story Of The Year,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Day,,,,,,,,,,,,,
,,,,,,,,,,,,,,
