,,,,,,,,,,,,,,
,Run To The Hills Iron Maiden,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Run To The Water Live,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Run To You Adams, Bryan",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Houston, Whitney",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Run Up Lazer, Major & Nicki Minaj",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,& PARTYNEXTDOOR,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Run Woman Run Wynette, Tammy",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaground James,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaround Sue Dion & The Belmonts,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaway Bon Jovi,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Finck, Jerad",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Jefferson Starship,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Linkin Park,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Love & Theft,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Raitt, Bonnie",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Shannon, Del",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Runaway (Live) Presley, Elvis",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaway (U & I) Galantis,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaway (U and I) Galantis,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Runaway Baby Mars, Bruno",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runaway Love Ludacris & Mary J. Blige,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Runaway Train Cash, Rosanne",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Clapton, Eric",,,,,,,,,,,,,
,"John, Elton",,,,,,,,,,,,,
,Soul Asylum,,,,,,,,,,,,,
,"RunawaysKillers, The",,,,,,,,,,,,,
,Runner,,,,,,,,,,,,,
,"Stevenson, Laura",,,,,,,,,,,,,
,Runnin' (Lose It All) Naughty Boy & Beyonce &,,,,,,,,,,,,,
,Arrow Benjamin,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Runnin' Away With My Lonestar,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Heart,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Runnin' Behind Lawrence, Tracy",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Runnin' Down A Dream Petty, Tom & The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Heartbreakers,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,"Sabbath, Bloody Black Sabbath",,,,,,,,,,,,,
,Sabbath,,,,,,,,,,,,,
,"Sabotage Debarge, Kristina",,,,,,,,,,,,,
,Sacred Trust One True Voice,,,,,,,,,,,,,
,Sacred Trust/After One True Voice,,,,,,,,,,,,,
,You're Gone,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sacrifice John, Elton",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad (clean),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad But True,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad Caper,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad Eyes,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sad Lisa,,,,,,,,,,,,,
,Sad Lookin' Moon,,,,,,,,,,,,,
,"Sad Movies Thompson, Sue",,,,,,,,,,,,,
,"Sad Song Cars, The",,,,,,,,,,,,,
,"Sad Songs (Say So John, Elton",,,,,,,,,,,,,
,Much),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sadder But Wiser Girl,",,,,,,,,,,,,,
,The,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sadie, Sadie Musical/Funny Girl",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safari Song Greta Van Fleet,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safe,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safe & Sound Capital Cities,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Swift, Taylor & The Civil",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Wars,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safe In New York City AC/DC,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Safe In The Arms Of McBride, Martina",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Love,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Safe Inside Arthur, James",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safety Dance Men Without Hats,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Safety Line Sixpence None The Richer,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Saga Begins, The Yankovic, "" Weird Al""",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Yankovic, ""Weird Al""",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Said I Loved You, But I Bolton, Michael",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Lied,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Said It All Take That,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sail Awolnation,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sail Away Gray, David",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sail On Commodores, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sail On Sailor Beach Boys, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sailing Avant,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Cross, Christopher",,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,"Same Script, Different Houston, Whitney",,,,,,,,,,,,,
,Cast,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Same Thing, The (We",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Want),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Samiotissa,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sam's Place,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Samson,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"San Antonio Rose Wills, Bob",,,,,,,,,,,,,
,"San Antonio Stroll Tucker, Tanya",,,,,,,,,,,,,
,"San Franciscan Nights Animals, The",,,,,,,,,,,,,
,"Burdon, Eric & War",,,,,,,,,,,,,
,"San Francisco (Be Sure McKenzie, Scott",,,,,,,,,,,,,
,To Wear Flowers),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,San Francisco Bay Blues,,,,,,,,,,,,,
,"San Isabella Great Divide, The",,,,,,,,,,,,,
,"San Quentin Cash, Johnny",,,,,,,,,,,,,
,Sanctify Years & Years,,,,,,,,,,,,,
,Years and Years,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sand & Water Nielsen-Chapman, Beth",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sand In My Shoes Dido,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sandman America,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Sandy Musical/Grease,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Musical/Grease/Travolta,",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,John,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sangria Shelton, Blake",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Sangria Wine (feat Williams, Pharrell",,,,,,,,,,,,,
,Camila Cabello),,,,,,,,,,,,,
,"Santa Baby Christmas/Kitt, Eartha",,,,,,,,,,,,,
,Christmas/Madonna,,,,,,,,,,,,,
,"Santa Bring My Baby Christmas/Presley, Elvis",,,,,,,,,,,,,
,Back,,,,,,,,,,,,,
,"Santa Claus Boogie Christmas/Tractors, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Santa Claus Is Back In Christmas/Presley, Elvis",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Town,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Santa Claus Is Coming Christmas,,,,,,,,,,,,,
,To Town,,,,,,,,,,,,,
,"Christmas/Jackson 5, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Christmas/Pointer Sisters,",,,,,,,,,,,,,
,The,,,,,,,,,,,,,
,"Christmas/Springsteen,",,,,,,,,,,,,,
,Bruce,,,,,,,,,,,,,
,"Christmas/Stevens, Ray",,,,,,,,,,,,,
,"Christmas/Brooks, Garth",,,,,,,,,,,,,
,Daddy,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Christmas/Owens, Buck",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Santa Lucia Standards/Traditional,,,,,,,,,,,,,
,Page www.excessskaraoke.com,,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title Artist,,,,,,,,,,,,,
,"Saturday Sun Joy, Vance",,,,,,,,,,,,,
,(instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save A Horse (Ride A,,,,,,,,,,,,,
,Cowboy),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save A Prayer,,,,,,,,,,,,,
,Save It For A Rainy Day,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save It Till Morning Fergie,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save It Till Morning,,,,,,,,,,,,,
,(instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save Me Damageplan,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Mandrell, Louise",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Matthews, Dave, Band",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Queen,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Shinedown,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Unwritten Law,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save Me, San Francisco Train",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save Room Legend, John",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save The Best For Last Williams, Vanessa",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save The Last Dance For Buble, Michael",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Me,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Drifters, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Harris, Emmylou",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save The Lies (Good To Cilmi, Gabriella",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Me),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save The Life Of My Simon & Garfunkel,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Child,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save The World Swedish House Mafia,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save Tonight Cherry, Eagle Eye",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Trevino, Rick",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save Up All Your Tears Cher,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save You Pearl Jam,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Save Your Heart For Me Lewis, Gary & The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Playboys,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save Your Kisses For Me Brotherhood Of Man,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Save Your Love Great White,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Renee & Renato,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Saved By The Bell Gibb, Robin",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Saved By Zero Fixx, The",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Savin' Me Nickelback,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Saving All My Love For Houston, Whitney",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,You,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Saving Forever For You Shanice,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,"Saving My Face Tunstall, K.T.",,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Savior Rise Against,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Page,www.excessskaraoke.com,,,,,,,,,,,,
,XS Master by TITLE,,,,,,,,,,,,,
,Song Title,Artist,,,,,,,,,,,,
,,"Great Big World, A &",,,,,,,,,,,,
,,Christina Aguilera,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Harding, Karen",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Haven,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,James,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Timberlake, Justin",,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say Something,"Timberlake, Justin",,,,,,,,,,,,
,,,,,,,,,,,,,,
,(instrumental),,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say What You Want,Texas,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say When,Lonestar,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say Yes,Floetry,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say You Do,"Bentley, Dierks",,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Sigala & Imani & DJ Fresh,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say You Love Me,Fleetwood Mac,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,Simply Red,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,"Ware, Jessie",,,,,,,,,,,,
,Say You Will,Foreigner,,,,,,,,,,,,
,,,,,,,,,,,,,,
,Say You Won't Let Go,,,,,,,,,,,,,
